location_id,address,applicant,days_hours,food_items,latitude,longitude,schedule,zip_codes
1337607,800 MARKET ST,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,37.7854697464899,-122.406615761073,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00081&ExportPDF=1&Filename=19MFF-00081_schedule.pdf,28852
1337055,281 GEARY ST,San Francisco's Hometown Creamery,,Ice cream,37.7871364910861,-122.407718509001,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00067&ExportPDF=1&Filename=19MFF-00067_schedule.pdf,28852
1336775,601 CRESCENT AVE,Golden Catering,,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,37.7350052991284,-122.415417409745,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00057&ExportPDF=1&Filename=19MFF-00057_schedule.pdf,28859
1357615,801 MARKET ST,FRUITYMANIA,,Fruit Salads: Fruit Drinks: Can Soda: Water,37.7849902793065,-122.405676629072,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00124&ExportPDF=1&Filename=19MFF-00124_schedule.pdf,28853
1337614,870 MARKET ST,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,37.7851109204478,-122.407422668277,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00082&ExportPDF=1&Filename=19MFF-00082_schedule.pdf,28852
1337787,1500 GENEVA AVE,Giant Burrito,,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,37.7123026047444,-122.431644190373,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00088&ExportPDF=1&Filename=19MFF-00088_schedule.pdf,28861
1344846,560 MISSION ST,Faith Sandwich,,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.788864715343,-122.399359351363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00118&ExportPDF=1&Filename=19MFF-00118_schedule.pdf,28855
1339667,225 BUSH ST,Curry Up Now,,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.7908384194517,-122.401160370299,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00101&ExportPDF=1&Filename=19MFF-00101_schedule.pdf,28854
1334951,1501 03RD ST,DO UC US Mobile Catering,,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,37.7708922310318,-122.389169231483,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00050&ExportPDF=1&Filename=19MFF-00050_schedule.pdf,310
1336774,2401 BAY SHORE BLVD,Golden Catering,,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,37.710933792981,-122.40278453801,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00057&ExportPDF=1&Filename=19MFF-00057_schedule.pdf,309
1372486,1601 MARIPOSA ST,Los 2 Cuates,,Peruvian Food,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00129&ExportPDF=1&Filename=19MFF-00129_schedule.pdf,
1336777,301 EXECUTIVE PARK BLVD,Golden Catering,,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,37.7116322811949,-122.390016333636,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00057&ExportPDF=1&Filename=19MFF-00057_schedule.pdf,58
1337770,901 16TH ST,Buenafe,,Tacos burritos quesadillas tortas pupusas flautas tamales,37.766124694427,-122.39547306227,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00086&ExportPDF=1&Filename=19MFF-00086_schedule.pdf,28856
1336778,835 JAMESTOWN AVE,Golden Catering,,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,37.7171741618036,-122.392222474624,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00057&ExportPDF=1&Filename=19MFF-00057_schedule.pdf,58
1359707,Assessors Block /Lot,Union Square Business Improvement District,,All types of food except for BBQ on site per fire safety. Partnership with Off the Grid and their fleet of MFF's,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00125&ExportPDF=1&Filename=19MFF-00125_schedule.pdf,
1372485,100 SPEAR ST,Los 2 Cuates,,Peruvian Food,37.7921505484817,-122.393999974059,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00129&ExportPDF=1&Filename=19MFF-00129_schedule.pdf,28855
1339842,602 MISSION ST,JapaCurry,,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,37.787973283216,-122.400185049889,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00102&ExportPDF=1&Filename=19MFF-00102_schedule.pdf,28855
1337786,353 BAY SHORE BLVD,Giant Burrito,,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,37.7417178307439,-122.405417977448,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00088&ExportPDF=1&Filename=19MFF-00088_schedule.pdf,58
1337620,101 STOCKTON ST,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",,Soft Pretzels: hot dogs: sausage: chips: popcorn: soda: espresso: cappucino: pastries: ice cream: italian sausages: shish-ka-bob: churros: juice: water: various drinks,37.7868561118831,-122.406891892997,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00083&ExportPDF=1&Filename=19MFF-00083_schedule.pdf,28852
1377259,501 02ND ST,Cochinita,,Mexican Food: Yucatan Food: Street Food,37.7831711043434,-122.392901049479,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00130&ExportPDF=1&Filename=19MFF-00130_schedule.pdf,28856
1339840,217 SANSOME ST,JapaCurry,,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,37.7923898619832,-122.401269695236,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00102&ExportPDF=1&Filename=19MFF-00102_schedule.pdf,28854
1339841,400 HOWARD ST,JapaCurry,,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,37.7891192076677,-122.395881039335,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00102&ExportPDF=1&Filename=19MFF-00102_schedule.pdf,28855
1339666,370 DRUMM ST,Curry Up Now,,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.7969137124835,-122.396650675264,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00101&ExportPDF=1&Filename=19MFF-00101_schedule.pdf,28860
1351263,2501 MISSION ST,Isidoro Serrano,,,37.7568774515357,-122.418579889476,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00075&ExportPDF=1&Filename=19MFF-00075_schedule.pdf,28859
1344178,150 CALIFORNIA ST,"Expresso Subito, LLC.",,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.7936733815047,-122.398463509486,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00115&ExportPDF=1&Filename=19MFF-00115_schedule.pdf,28860
1344173,85 02ND ST,"Expresso Subito, LLC.",,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.7884570288289,-122.399884160566,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00114&ExportPDF=1&Filename=19MFF-00114_schedule.pdf,28855
1345312,532 MARKET ST,Shah's Halal Food,,Chicken Gyro: Lamb Gyro: Chiken Gyro Plate: Lamb Gyro Plate: Combination Gyro Plate.,37.7905483181832,-122.400333673679,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00120&ExportPDF=1&Filename=19MFF-00120_schedule.pdf,28854
1337426,Assessors Block /Lot,Liang Bai Ping,,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,
1344172,150 CALIFORNIA ST,"Expresso Subito, LLC.",,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.7936733815047,-122.398463509486,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00114&ExportPDF=1&Filename=19MFF-00114_schedule.pdf,28860
1389608,490 BRANNAN ST,Cochinita,,Mexican Food: Yucatan Food: Street Food,37.7788631355002,-122.396444359358,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00130&ExportPDF=1&Filename=19MFF-00130_schedule.pdf,28856
1338993,340 BRANNAN ST,"Off the Grid Services, LLC",,Everything,37.7812646860228,-122.393229041538,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00098&ExportPDF=1&Filename=19MFF-00098_schedule.pdf,28856
1377257,290 TOWNSEND ST,Cochinita,,Mexican Food: Yucatan Food: Street Food,37.7777552165686,-122.394807823179,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00130&ExportPDF=1&Filename=19MFF-00130_schedule.pdf,28856
1334493,Assessors Block 8722/Lot003,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7674330173312,-122.392149114172,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,310
1334505,435 23RD ST,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7550307267667,-122.384530734223,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28856
1385047,525 BRANNAN ST,"Off the Grid Services, LLC",,Everything,37.7775132646755,-122.397044134482,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00098&ExportPDF=1&Filename=19MFF-00098_schedule.pdf,28856
1332561,100 PINE ST,Think is Good Inc.,,Lobster rolls: crab rolls: lobster burritos: crab burritos: chicken burritos: fish burritos: chicken burritos: poke bowls: soups: chips & soda.,37.7926407167337,-122.398970332111,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00039&ExportPDF=1&Filename=19MFF-00039_schedule.pdf,28860
1408986,555 MISSION ST,MOMO INNOVATION LLC,,Noodles,37.7884461569013,-122.398641242039,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00131&ExportPDF=1&Filename=19MFF-00131_schedule.pdf,28855
1408991,1 BUSH ST,MOMO INNOVATION LLC,,Noodles,37.7909215072692,-122.400100423738,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00131&ExportPDF=1&Filename=19MFF-00131_schedule.pdf,28854
1332563,560 MISSION ST,Think is Good Inc.,,Lobster rolls: crab rolls: lobster burritos: crab burritos: chicken burritos: fish burritos: chicken burritos: poke bowls: soups: chips & soda.,37.788864715343,-122.399359351363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00039&ExportPDF=1&Filename=19MFF-00039_schedule.pdf,28855
1332562,430 CALIFORNIA ST,Think is Good Inc.,,Lobster rolls: crab rolls: lobster burritos: crab burritos: chicken burritos: fish burritos: chicken burritos: poke bowls: soups: chips & soda.,37.7932622069231,-122.401789091363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00039&ExportPDF=1&Filename=19MFF-00039_schedule.pdf,28854
1171819,58 MAIN ST,Faith Sandwich,Mo-Fr:8AM-5PM,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.792109338609,-122.395803865502,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0032&ExportPDF=1&Filename=18MFF-0032_schedule.pdf,28855
1297766,1610 ARMSTRONG AVE,Tacos Lol-Tun,Mo/We/Fr:7AM-4PM,Tortas: burritos: tacos: ensaladas: sodas,37.7265943633868,-122.392355625631,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0101&ExportPDF=1&Filename=18MFF-0101_schedule.pdf,58
1332510,405 HOWARD ST,Flavors of Africa,,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.7885300106325,-122.395144293874,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00020&ExportPDF=1&Filename=19MFF-00020_schedule.pdf,28855
1332519,555 MISSION ST,Flavors of Africa,,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.7884461569013,-122.398641242039,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00020&ExportPDF=1&Filename=19MFF-00020_schedule.pdf,28855
1334496,Assessors Block 4172/Lot010,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7571245603861,-122.388529515257,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28856
1334509,1650 03RD ST,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7691244121681,-122.391474911246,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,310
1334502,Assessors Block 4103/Lot023A,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7583033956425,-122.393514054817,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28856
1334599,551 03RD ST,Tacos El Ojo De Agua,,Tacos: Burritos: Tortas: Quesadillas: Salads: Soup: Fruits: Juices: Soda: Water,37.7806472100484,-122.394629181662,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00046&ExportPDF=1&Filename=19MFF-00046_schedule.pdf,28856
1334504,50 QUINT ST,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7464705066471,-122.388990808654,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,58
1334524,Assessors Block 4296/Lot010,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7524049924783,-122.387000196298,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28856
1334512,400 ALEMANY BLVD,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7331423951426,-122.414568632419,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28859
1334511,3201 03RD ST,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7484453388377,-122.38687903198,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,58
1334494,Assessors Block 5598/Lot031,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.740303872806,-122.406059743494,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,58
1334506,Assessors Block 4241/Lot002,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7533400011811,-122.384128384237,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28856
1334515,1140 07TH ST,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7682493867935,-122.398430650214,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,28856
1334521,600 16TH ST,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7674662871448,-122.390860289431,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,310
1334518,2045 EVANS AVE,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7477720916075,-122.397031718978,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,58
1334514,1580 BURKE AVE,Natan's Catering,,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00045&ExportPDF=1&Filename=19MFF-00045_schedule.pdf,58
